wavenumber,t1-1
8.200806E+02,5.177766e-002
8.205627E+02,5.170614e-002
8.210449E+02,5.162445e-002
8.215270E+02,5.153728e-002
8.220091E+02,5.145406e-002
8.224912E+02,5.138356e-002
8.229733E+02,5.132911e-002
8.234554E+02,5.128578e-002
8.239376E+02,5.124294e-002
8.244197E+02,5.119045e-002
8.249018E+02,5.112600e-002
8.253839E+02,5.105772e-002
8.258660E+02,5.100223e-002
8.263481E+02,5.097552e-002
8.268303E+02,5.098651e-002
8.273124E+02,5.103033e-002
8.277945E+02,5.109141e-002
8.282766E+02,5.114829e-002
8.287587E+02,5.118527e-002
8.292408E+02,5.119746e-002
8.297230E+02,5.119324e-002
8.302051E+02,5.118672e-002
8.306872E+02,5.119175e-002
8.311693E+02,5.121435e-002
8.316514E+02,5.125241e-002
8.321335E+02,5.129913e-002
8.326157E+02,5.134992e-002
8.330978E+02,5.140698e-002
8.335799E+02,5.147868e-002
8.340620E+02,5.157407e-002
8.345441E+02,5.169547e-002
8.350262E+02,5.183377e-002
8.355084E+02,5.197118e-002
8.359905E+02,5.208659e-002
8.364726E+02,5.216561e-002
8.369547E+02,5.220750e-002
8.374368E+02,5.222513e-002
8.379189E+02,5.223847e-002
8.384011E+02,5.226396e-002
8.388832E+02,5.230869e-002
8.393653E+02,5.236742e-002
8.398474E+02,5.242861e-002
8.403295E+02,5.248136e-002
8.408116E+02,5.252403e-002
8.412938E+02,5.256419e-002
8.417759E+02,5.261520e-002
8.422580E+02,5.268687e-002
8.427401E+02,5.277916e-002
8.432222E+02,5.288069e-002
8.437043E+02,5.297377e-002
8.441865E+02,5.304205e-002
8.446686E+02,5.307893e-002
8.451507E+02,5.308957e-002
8.456328E+02,5.308878e-002
8.461149E+02,5.309279e-002
8.465970E+02,5.311166e-002
8.470792E+02,5.314787e-002
8.475613E+02,5.319655e-002
8.480434E+02,5.325157e-002
8.485255E+02,5.330952e-002
8.490076E+02,5.337246e-002
8.494897E+02,5.344556e-002
8.499719E+02,5.353277e-002
8.504540E+02,5.363394e-002
8.509361E+02,5.374324e-002
8.514182E+02,5.385286e-002
8.519003E+02,5.395715e-002
8.523824E+02,5.405549e-002
8.528646E+02,5.415180e-002
8.533467E+02,5.425180e-002
8.538288E+02,5.435817e-002
8.543109E+02,5.446821e-002
8.547930E+02,5.457550e-002
8.552751E+02,5.467255e-002
8.557573E+02,5.475670e-002
8.562394E+02,5.483169e-002
8.567215E+02,5.490662e-002
8.572036E+02,5.499006e-002
8.576857E+02,5.508785e-002
8.581678E+02,5.519921e-002
8.586500E+02,5.531966e-002
8.591321E+02,5.544463e-002
8.596142E+02,5.557321e-002
8.600963E+02,5.570947e-002
8.605784E+02,5.585871e-002
8.610605E+02,5.602250e-002
8.615427E+02,5.619499e-002
8.620248E+02,5.636322e-002
8.625069E+02,5.651347e-002
8.629890E+02,5.663671e-002
8.634711E+02,5.673596e-002
8.639532E+02,5.682424e-002
8.644354E+02,5.692029e-002
8.649175E+02,5.703798e-002
8.653996E+02,5.717984e-002
8.658817E+02,5.733563e-002
8.663638E+02,5.748853e-002
8.668459E+02,5.762528e-002
8.673281E+02,5.774372e-002
8.678102E+02,5.785557e-002
8.682923E+02,5.798116e-002
8.687744E+02,5.813947e-002
8.692565E+02,5.833823e-002
8.697386E+02,5.857042e-002
8.702208E+02,5.881798e-002
8.707029E+02,5.906291e-002
8.711850E+02,5.929488e-002
8.716671E+02,5.951697e-002
8.721492E+02,5.974158e-002
8.726313E+02,5.998246e-002
8.731135E+02,6.024487e-002
8.735956E+02,6.052199e-002
8.740777E+02,6.079716e-002
8.745598E+02,6.105549e-002
8.750419E+02,6.129173e-002
8.755240E+02,6.151618e-002
8.760062E+02,6.174992e-002
8.764883E+02,6.201692e-002
8.769704E+02,6.233250e-002
8.774525E+02,6.269643e-002
8.779346E+02,6.309434e-002
8.784167E+02,6.350616e-002
8.788989E+02,6.391647e-002
8.793810E+02,6.432123e-002
8.798631E+02,6.472848e-002
8.803452E+02,6.515221e-002
8.808273E+02,6.560520e-002
8.813094E+02,6.609162e-002
8.817916E+02,6.660774e-002
8.822737E+02,6.714518e-002
8.827558E+02,6.769896e-002
8.832379E+02,6.827027e-002
8.837200E+02,6.886675e-002
8.842021E+02,6.949665e-002
8.846843E+02,7.016367e-002
8.851664E+02,7.086323e-002
8.856485E+02,7.158397e-002
8.861306E+02,7.231154e-002
8.866127E+02,7.303618e-002
8.870948E+02,7.375342e-002
8.875770E+02,7.446368e-002
8.880591E+02,7.516686e-002
8.885412E+02,7.585812e-002
8.890233E+02,7.652599e-002
8.895054E+02,7.715744e-002
8.899875E+02,7.774062e-002
8.904697E+02,7.827099e-002
8.909518E+02,7.874952e-002
8.914339E+02,7.917885e-002
8.919160E+02,7.955773e-002
8.923981E+02,7.987788e-002
8.928802E+02,8.012518e-002
8.933624E+02,8.028796e-002
8.938445E+02,8.036282e-002
8.943266E+02,8.035875e-002
8.948087E+02,8.029218e-002
8.952908E+02,8.018138e-002
8.957729E+02,8.003654e-002
8.962551E+02,7.985574e-002
8.967372E+02,7.962794e-002
8.972193E+02,7.934050e-002
8.977014E+02,7.898860e-002
8.981835E+02,7.857816e-002
8.986656E+02,7.812432e-002
8.991478E+02,7.764267e-002
8.996299E+02,7.714275e-002
9.001120E+02,7.662310e-002
9.005941E+02,7.607571e-002
9.010762E+02,7.549246e-002
9.015583E+02,7.487468e-002
9.020405E+02,7.423574e-002
9.025226E+02,7.359835e-002
9.030047E+02,7.298510e-002
9.034868E+02,7.241190e-002
9.039689E+02,7.188242e-002
9.044510E+02,7.139010e-002
9.049332E+02,7.092483e-002
9.054153E+02,7.048087e-002
9.058974E+02,7.006001e-002
9.063795E+02,6.967018e-002
9.068616E+02,6.931852e-002
9.073438E+02,6.900578e-002
9.078259E+02,6.872316e-002
9.083080E+02,6.845611e-002
9.087901E+02,6.819090e-002
9.092722E+02,6.792248e-002
9.097543E+02,6.765768e-002
9.102365E+02,6.741381e-002
9.107186E+02,6.720946e-002
9.112007E+02,6.705704e-002
9.116829E+02,6.695800e-002
9.121649E+02,6.690407e-002
9.126471E+02,6.688308e-002
9.131292E+02,6.688587e-002
9.136113E+02,6.691196e-002
9.140934E+02,6.696797e-002
9.145756E+02,6.706234e-002
9.150576E+02,6.719925e-002
9.155398E+02,6.737395e-002
9.160219E+02,6.757510e-002
9.165040E+02,6.778985e-002
9.169861E+02,6.800982e-002
9.174683E+02,6.823557e-002
9.179503E+02,6.847524e-002
9.184325E+02,6.873965e-002
9.189146E+02,6.903476e-002
9.193967E+02,6.935886e-002
9.198788E+02,6.970380e-002
9.203610E+02,7.006005e-002
9.208430E+02,7.042292e-002
9.213252E+02,7.079529e-002
9.218073E+02,7.118570e-002
9.222894E+02,7.160276e-002
9.227715E+02,7.204815e-002
9.232537E+02,7.251381e-002
9.237357E+02,7.298338e-002
9.242179E+02,7.343920e-002
9.247000E+02,7.386889e-002
9.251821E+02,7.426931e-002
9.256642E+02,7.464519e-002
9.261464E+02,7.500533e-002
9.266284E+02,7.535576e-002
9.271106E+02,7.569740e-002
9.275927E+02,7.602755e-002
9.280748E+02,7.634396e-002
9.285569E+02,7.664926e-002
9.290391E+02,7.695241e-002
9.295211E+02,7.726493e-002
9.300033E+02,7.759569e-002
9.304854E+02,7.794619e-002
9.309675E+02,7.830956e-002
9.314496E+02,7.867366e-002
9.319318E+02,7.902679e-002
9.324138E+02,7.936306e-002
9.328960E+02,7.968330e-002
9.333781E+02,7.999223e-002
9.338602E+02,8.029298e-002
9.343423E+02,8.058355e-002
9.348245E+02,8.085800e-002
9.353065E+02,8.111125e-002
9.357887E+02,8.134447e-002
9.362708E+02,8.156886e-002
9.367529E+02,8.180273e-002
9.372350E+02,8.206546e-002
9.377172E+02,8.236728e-002
9.381992E+02,8.270498e-002
9.386814E+02,8.306132e-002
9.391635E+02,8.341434e-002
9.396456E+02,8.374535e-002
9.401277E+02,8.404789e-002
9.406099E+02,8.432989e-002
9.410919E+02,8.460876e-002
9.415741E+02,8.490241e-002
9.420562E+02,8.522104e-002
9.425383E+02,8.556456e-002
9.430204E+02,8.592483e-002
9.435026E+02,8.629178e-002
9.439846E+02,8.665978e-002
9.444668E+02,8.703019e-002
9.449489E+02,8.740930e-002
9.454310E+02,8.780440e-002
9.459131E+02,8.821939e-002
9.463953E+02,8.865408e-002
9.468773E+02,8.910722e-002
9.473595E+02,8.957953e-002
9.478416E+02,9.007636e-002
9.483237E+02,9.060597e-002
9.488058E+02,9.117474e-002
9.492880E+02,9.178296e-002
9.497700E+02,9.242286e-002
9.502522E+02,9.308062e-002
9.507343E+02,9.374247e-002
9.512164E+02,9.440137e-002
9.516985E+02,9.505969e-002
9.521807E+02,9.572741e-002
9.526627E+02,9.641610e-002
9.531449E+02,9.713265e-002
9.536270E+02,9.787665e-002
9.541091E+02,9.864202e-002
9.545912E+02,9.942187e-002
9.550734E+02,1.002133e-001
9.555554E+02,1.010197e-001
9.560376E+02,1.018464e-001
9.565197E+02,1.026954e-001
9.570018E+02,1.035603e-001
9.574839E+02,1.044266e-001
9.579661E+02,1.052784e-001
9.584481E+02,1.061054e-001
9.589303E+02,1.069102e-001
9.594124E+02,1.077070e-001
9.598945E+02,1.085158e-001
9.603766E+02,1.093510e-001
9.608588E+02,1.102136e-001
9.613408E+02,1.110895e-001
9.618230E+02,1.119574e-001
9.623051E+02,1.127994e-001
9.627872E+02,1.136101e-001
9.632693E+02,1.143985e-001
9.637515E+02,1.151821e-001
9.642335E+02,1.159758e-001
9.647157E+02,1.167824e-001
9.651978E+02,1.175904e-001
9.656799E+02,1.183806e-001
9.661620E+02,1.191383e-001
9.666442E+02,1.198608e-001
9.671262E+02,1.205607e-001
9.676084E+02,1.212583e-001
9.680905E+02,1.219718e-001
9.685726E+02,1.227063e-001
9.690547E+02,1.234524e-001
9.695369E+02,1.241914e-001
9.700189E+02,1.249080e-001
9.705011E+02,1.255980e-001
9.709832E+02,1.262707e-001
9.714653E+02,1.269423e-001
9.719474E+02,1.276258e-001
9.724296E+02,1.283225e-001
9.729116E+02,1.290214e-001
9.733938E+02,1.297056e-001
9.738759E+02,1.303634e-001
9.743580E+02,1.309970e-001
9.748401E+02,1.316217e-001
9.753223E+02,1.322578e-001
9.758043E+02,1.329193e-001
9.762865E+02,1.336054e-001
9.767686E+02,1.343011e-001
9.772507E+02,1.349844e-001
9.777328E+02,1.356385e-001
9.782150E+02,1.362606e-001
9.786970E+02,1.368617e-001
9.791792E+02,1.374578e-001
9.796613E+02,1.380582e-001
9.801434E+02,1.386566e-001
9.806255E+02,1.392312e-001
9.811077E+02,1.397549e-001
9.815897E+02,1.402041e-001
9.820719E+02,1.405707e-001
9.825540E+02,1.408609e-001
9.830361E+02,1.410894e-001
9.835182E+02,1.412674e-001
9.840004E+02,1.413981e-001
9.844824E+02,1.414768e-001
9.849646E+02,1.414994e-001
9.854467E+02,1.414714e-001
9.859288E+02,1.414115e-001
9.864109E+02,1.413463e-001
9.868931E+02,1.413018e-001
9.873751E+02,1.412899e-001
9.878573E+02,1.413053e-001
9.883394E+02,1.413275e-001
9.888215E+02,1.413348e-001
9.893036E+02,1.413144e-001
9.897858E+02,1.412712e-001
9.902678E+02,1.412232e-001
9.907500E+02,1.411948e-001
9.912321E+02,1.412031e-001
9.917142E+02,1.412506e-001
9.921963E+02,1.413269e-001
9.926785E+02,1.414153e-001
9.931605E+02,1.415033e-001
9.936427E+02,1.415876e-001
9.941248E+02,1.416744e-001
9.946069E+02,1.417734e-001
9.950890E+02,1.418910e-001
9.955712E+02,1.420271e-001
9.960532E+02,1.421770e-001
9.965354E+02,1.423377e-001
9.970175E+02,1.425125e-001
9.974996E+02,1.427119e-001
9.979817E+02,1.429490e-001
9.984639E+02,1.432316e-001
9.989459E+02,1.435580e-001
9.994281E+02,1.439169e-001
9.999102E+02,1.442947e-001
1.000392E+03,1.446833e-001
1.000874E+03,1.450856e-001
1.001357E+03,1.455153e-001
1.001839E+03,1.459881e-001
1.002321E+03,1.465113e-001
1.002803E+03,1.470791e-001
1.003285E+03,1.476733e-001
1.003767E+03,1.482745e-001
1.004249E+03,1.488712e-001
1.004731E+03,1.494691e-001
1.005214E+03,1.500867e-001
1.005696E+03,1.507475e-001
1.006178E+03,1.514648e-001
1.006660E+03,1.522342e-001
1.007142E+03,1.530340e-001
1.007624E+03,1.538384e-001
1.008106E+03,1.546288e-001
1.008588E+03,1.554041e-001
1.009070E+03,1.561793e-001
1.009552E+03,1.569750e-001
1.010035E+03,1.578030e-001
1.010517E+03,1.586565e-001
1.010999E+03,1.595109e-001
1.011481E+03,1.603355e-001
1.011963E+03,1.611098e-001
1.012445E+03,1.618311e-001
1.012927E+03,1.625157e-001
1.013409E+03,1.631857e-001
1.013892E+03,1.638555e-001
1.014374E+03,1.645215e-001
1.014856E+03,1.651636e-001
1.015338E+03,1.657570e-001
1.015820E+03,1.662894e-001
1.016302E+03,1.667688e-001
1.016784E+03,1.672227e-001
1.017266E+03,1.676829e-001
1.017749E+03,1.681734e-001
1.018231E+03,1.686974e-001
1.018713E+03,1.692409e-001
1.019195E+03,1.697824e-001
1.019677E+03,1.703093e-001
1.020159E+03,1.708250e-001
1.020641E+03,1.713467e-001
1.021123E+03,1.718920e-001
1.021605E+03,1.724668e-001
1.022088E+03,1.730589e-001
1.022570E+03,1.736443e-001
1.023052E+03,1.741987e-001
1.023534E+03,1.747133e-001
1.024016E+03,1.751998e-001
1.024498E+03,1.756833e-001
1.024980E+03,1.761856e-001
1.025462E+03,1.767104e-001
1.025944E+03,1.772374e-001
1.026427E+03,1.777320e-001
1.026909E+03,1.781610e-001
1.027391E+03,1.785086e-001
1.027873E+03,1.787828e-001
1.028355E+03,1.790073e-001
1.028837E+03,1.792039e-001
1.029319E+03,1.793756e-001
1.029801E+03,1.795032e-001
1.030284E+03,1.795537e-001
1.030766E+03,1.794992e-001
1.031248E+03,1.793319e-001
1.031730E+03,1.790689e-001
1.032212E+03,1.787416e-001
1.032694E+03,1.783786e-001
1.033176E+03,1.779883e-001
1.033658E+03,1.775557e-001
1.034141E+03,1.770518e-001
1.034623E+03,1.764544e-001
1.035105E+03,1.757610e-001
1.035587E+03,1.749935e-001
1.036069E+03,1.741856e-001
1.036551E+03,1.733685e-001
1.037033E+03,1.725543e-001
1.037515E+03,1.717348e-001
1.037997E+03,1.708916e-001
1.038479E+03,1.700134e-001
1.038962E+03,1.691073e-001
1.039444E+03,1.682004e-001
1.039926E+03,1.673249e-001
1.040408E+03,1.665028e-001
1.040890E+03,1.657330e-001
1.041372E+03,1.649930e-001
1.041854E+03,1.642503e-001
1.042336E+03,1.634819e-001
1.042819E+03,1.626869e-001
1.043301E+03,1.618867e-001
1.043783E+03,1.611119e-001
1.044265E+03,1.603836e-001
1.044747E+03,1.597022e-001
1.045229E+03,1.590468e-001
1.045711E+03,1.583879e-001
1.046193E+03,1.577028e-001
1.046676E+03,1.569905e-001
1.047158E+03,1.562695e-001
1.047640E+03,1.555676e-001
1.048122E+03,1.549026e-001
1.048604E+03,1.542726e-001
1.049086E+03,1.536548e-001
1.049568E+03,1.530187e-001
1.050050E+03,1.523394e-001
1.050532E+03,1.516117e-001
1.051015E+03,1.508491e-001
1.051497E+03,1.500753e-001
1.051979E+03,1.493078e-001
1.052461E+03,1.485500e-001
1.052943E+03,1.477918e-001
1.053425E+03,1.470196e-001
1.053907E+03,1.462279e-001
1.054389E+03,1.454272e-001
1.054871E+03,1.446380e-001
1.055354E+03,1.438818e-001
1.055836E+03,1.431651e-001
1.056318E+03,1.424748e-001
1.056800E+03,1.417820e-001
1.057282E+03,1.410570e-001
1.057764E+03,1.402841e-001
1.058246E+03,1.394692e-001
1.058728E+03,1.386351e-001
1.059211E+03,1.378091e-001
1.059693E+03,1.370084e-001
1.060175E+03,1.362314e-001
1.060657E+03,1.354614e-001
1.061139E+03,1.346777e-001
1.061621E+03,1.338706e-001
1.062103E+03,1.330470e-001
1.062585E+03,1.322264e-001
1.063068E+03,1.314286e-001
1.063550E+03,1.306628e-001
1.064032E+03,1.299219e-001
1.064514E+03,1.291877e-001
1.064996E+03,1.284431e-001
1.065478E+03,1.276858e-001
1.065960E+03,1.269318e-001
1.066442E+03,1.262104e-001
1.066924E+03,1.255472e-001
1.067406E+03,1.249532e-001
1.067889E+03,1.244173e-001
1.068371E+03,1.239146e-001
1.068853E+03,1.234156e-001
1.069335E+03,1.229043e-001
1.069817E+03,1.223819e-001
1.070299E+03,1.218645e-001
1.070781E+03,1.213680e-001
1.071263E+03,1.208984e-001
1.071746E+03,1.204457e-001
1.072228E+03,1.199900e-001
1.072710E+03,1.195124e-001
1.073192E+03,1.190062e-001
1.073674E+03,1.184800e-001
1.074156E+03,1.179519e-001
1.074638E+03,1.174354e-001
1.075120E+03,1.169297e-001
1.075603E+03,1.164166e-001
1.076085E+03,1.158699e-001
1.076567E+03,1.152700e-001
1.077049E+03,1.146160e-001
1.077531E+03,1.139281e-001
1.078013E+03,1.132401e-001
1.078495E+03,1.125849e-001
1.078977E+03,1.119780e-001
1.079459E+03,1.114147e-001
1.079942E+03,1.108740e-001
1.080424E+03,1.103339e-001
1.080906E+03,1.097820e-001
1.081388E+03,1.092235e-001
1.081870E+03,1.086754e-001
1.082352E+03,1.081578e-001
1.082834E+03,1.076806e-001
1.083316E+03,1.072398e-001
1.083798E+03,1.068198e-001
1.084281E+03,1.064039e-001
1.084763E+03,1.059828e-001
1.085245E+03,1.055595e-001
1.085727E+03,1.051442e-001
1.086209E+03,1.047478e-001
1.086691E+03,1.043723e-001
1.087173E+03,1.040102e-001
1.087655E+03,1.036471e-001
1.088138E+03,1.032721e-001
1.088620E+03,1.028845e-001
1.089102E+03,1.024958e-001
1.089584E+03,1.021231e-001
1.090066E+03,1.017799e-001
1.090548E+03,1.014691e-001
1.091030E+03,1.011807e-001
1.091512E+03,1.008967e-001
1.091995E+03,1.006008e-001
1.092477E+03,1.002873e-001
1.092959E+03,9.996204e-002
1.093441E+03,9.964008e-002
1.093923E+03,9.933618e-002
1.094405E+03,9.905913e-002
1.094887E+03,9.880868e-002
1.095369E+03,9.857883e-002
1.095851E+03,9.836384e-002
1.096333E+03,9.816300e-002
1.096816E+03,9.798189e-002
1.097298E+03,9.782784e-002
1.097780E+03,9.770492e-002
1.098262E+03,9.760958e-002
1.098744E+03,9.753135e-002
1.099226E+03,9.745815e-002
1.099708E+03,9.738094e-002
1.100190E+03,9.729752e-002
1.100673E+03,9.721176e-002
1.101155E+03,9.712780e-002
1.101637E+03,9.704477e-002
1.102119E+03,9.695549e-002
1.102601E+03,9.684839e-002
1.103083E+03,9.671531e-002
1.103565E+03,9.655711e-002
1.104047E+03,9.638578e-002
1.104530E+03,9.621847e-002
1.105012E+03,9.607125e-002
1.105494E+03,9.594915e-002
1.105976E+03,9.584416e-002
1.106458E+03,9.573770e-002
1.106940E+03,9.560971e-002
1.107422E+03,9.544829e-002
1.107904E+03,9.525209e-002
1.108386E+03,9.502980e-002
1.108869E+03,9.479196e-002
1.109351E+03,9.454390e-002
1.109833E+03,9.428192e-002
1.110315E+03,9.399487e-002
1.110797E+03,9.367047e-002
1.111279E+03,9.330188e-002
1.111761E+03,9.288955e-002
1.112243E+03,9.243897e-002
1.112725E+03,9.195511e-002
1.113208E+03,9.143849e-002
1.113690E+03,9.088483e-002
1.114172E+03,9.028944e-002
1.114654E+03,8.965406e-002
1.115136E+03,8.899016e-002
1.115618E+03,8.831773e-002
1.116100E+03,8.765943e-002
1.116582E+03,8.703055e-002
1.117065E+03,8.643444e-002
1.117547E+03,8.586184e-002
1.118029E+03,8.529854e-002
1.118511E+03,8.473153e-002
1.118993E+03,8.415699e-002
1.119475E+03,8.357991e-002
1.119957E+03,8.300961e-002
1.120439E+03,8.245124e-002
1.120922E+03,8.190127e-002
1.121404E+03,8.134639e-002
1.121886E+03,8.076996e-002
1.122368E+03,8.016022e-002
1.122850E+03,7.951543e-002
1.123332E+03,7.884499e-002
1.123814E+03,7.816399e-002
1.124296E+03,7.748533e-002
1.124778E+03,7.681350e-002
1.125260E+03,7.614310e-002
1.125743E+03,7.546388e-002
1.126225E+03,7.476734e-002
1.126707E+03,7.405302e-002
1.127189E+03,7.332947e-002
1.127671E+03,7.261179e-002
1.128153E+03,7.191589e-002
1.128635E+03,7.125258e-002
1.129117E+03,7.062595e-002
1.129600E+03,7.003525e-002
1.130082E+03,6.947760e-002
1.130564E+03,6.895086e-002
1.131046E+03,6.845406e-002
1.131528E+03,6.798553e-002
1.132010E+03,6.754053e-002
1.132492E+03,6.711052e-002
1.132974E+03,6.668655e-002
1.133457E+03,6.626152e-002
1.133939E+03,6.583664e-002
1.134421E+03,6.542046e-002
1.134903E+03,6.502865e-002
1.135385E+03,6.467610e-002
1.135867E+03,6.437314e-002
1.136349E+03,6.412117e-002
1.136831E+03,6.391467e-002
1.137313E+03,6.374465e-002
1.137796E+03,6.360396e-002
1.138278E+03,6.349100e-002
1.138760E+03,6.340910e-002
1.139242E+03,6.336378e-002
1.139724E+03,6.335795e-002
1.140206E+03,6.338989e-002
1.140688E+03,6.345385e-002
1.141170E+03,6.354293e-002
1.141652E+03,6.365295e-002
1.142135E+03,6.378417e-002
1.142617E+03,6.394001e-002
1.143099E+03,6.412340e-002
1.143581E+03,6.433249e-002
1.144063E+03,6.455937e-002
1.144545E+03,6.479175e-002
1.145027E+03,6.501887e-002
1.145509E+03,6.523529e-002
1.145992E+03,6.544438e-002
1.146474E+03,6.565531e-002
1.146956E+03,6.587890e-002
1.147438E+03,6.612148e-002
1.147920E+03,6.638103e-002
1.148402E+03,6.664904e-002
1.148884E+03,6.691512e-002
1.149366E+03,6.717221e-002
1.149849E+03,6.742012e-002
1.150331E+03,6.766507e-002
1.150813E+03,6.791504e-002
1.151295E+03,6.817482e-002
1.151777E+03,6.844238e-002
1.152259E+03,6.870922e-002
1.152741E+03,6.896481e-002
1.153223E+03,6.920181e-002
1.153705E+03,6.941850e-002
1.154188E+03,6.961911e-002
1.154670E+03,6.980954e-002
1.155152E+03,6.999340e-002
1.155634E+03,7.016877e-002
1.156116E+03,7.032941e-002
1.156598E+03,7.046808e-002
1.157080E+03,7.058049e-002
1.157562E+03,7.066692e-002
1.158044E+03,7.073032e-002
1.158527E+03,7.077255e-002
1.159009E+03,7.078967e-002
1.159491E+03,7.077115e-002
1.159973E+03,7.070220e-002
1.160455E+03,7.056817e-002
1.160937E+03,7.036112e-002
1.161419E+03,7.008061e-002
1.161901E+03,6.973340e-002
1.162384E+03,6.932785e-002
1.162866E+03,6.887048e-002
1.163348E+03,6.836373e-002
1.163830E+03,6.780642e-002
1.164312E+03,6.719778e-002
1.164794E+03,6.653977e-002
1.165276E+03,6.583799e-002
1.165758E+03,6.510039e-002
1.166240E+03,6.433380e-002
1.166723E+03,6.354225e-002
1.167205E+03,6.272717e-002
1.167687E+03,6.188978e-002
1.168169E+03,6.103352e-002
1.168651E+03,6.016612e-002
1.169133E+03,5.929647e-002
1.169615E+03,5.843318e-002
1.170097E+03,5.758049e-002
1.170579E+03,5.673664e-002
1.171062E+03,5.589586e-002
1.171544E+03,5.505253e-002
1.172026E+03,5.420483e-002
1.172508E+03,5.335710e-002
1.172990E+03,5.251876e-002
1.173472E+03,5.170088e-002
1.173954E+03,5.091285e-002
